flight_id,departure_date,airline,status,monto_pago
SW5244,2026-11-25,SW,CANCELLED,512.86
SW359,2026-11-10,SW,ON_TIME,913.05
SW4480,2026-11-28,SW,DELAYED,135.31
SW5025,2026-11-09,SW,ON_TIME,634.05
UA2147,2026-11-30,UA,ON_TIME,361.72
AA492,2026-11-29,AA,ON_TIME,1115.5
AA7018,2026-11-07,AA,CANCELLED,923.67
DL1609,2026-11-13,DL,ON_TIME,1464.03
AA4845,2026-11-25,AA,ON_TIME,694.54
AA8309,2026-11-17,AA,CANCELLED,621.1
AA2191,2026-11-01,AA,CANCELLED,1406.9
AA9671,2026-11-25,AA,DELAYED,1446.32
DL4770,2026-11-13,DL,DELAYED,603.13
SW8273,2026-11-30,SW,ON_TIME,793.68
SW1732,2026-11-28,SW,ON_TIME,1003.77
SW6772,2026-11-26,SW,CANCELLED,1177.56
AA1958,2026-11-08,AA,ON_TIME,495.46
DL2414,2026-11-18,DL,ON_TIME,941.59
UA6589,2026-11-10,UA,CANCELLED,1134.9
UA4793,2026-11-23,UA,ON_TIME,1324.3
UA6230,2026-11-06,UA,CANCELLED,329.41
UA4894,2026-11-27,UA,DELAYED,824.5
SW3883,2026-11-27,SW,DELAYED,1362.73
SW8670,2026-11-27,SW,DELAYED,464.7
SW5534,2026-11-17,SW,DELAYED,583.7
DL8143,2026-11-03,DL,ON_TIME,158.99
UA9545,2026-11-06,UA,ON_TIME,775.85
UA9819,2026-11-16,UA,CANCELLED,1177.25
UA9214,2026-11-23,UA,CANCELLED,546.28
SW8859,2026-11-22,SW,DELAYED,662.44
SW4116,2026-11-25,SW,DELAYED,1463.18
AA9109,2026-11-27,AA,DELAYED,ERROR_TEXT
SW9651,2026-11-03,SW,ON_TIME,1477.71
AA8906,2026-11-09,AA,CANCELLED,962.81
UA3981,2026-11-30,UA,ON_TIME,1024.36
UA5629,2026-11-23,UA,CANCELLED,1401.67
SW3790,2026-11-03,SW,DELAYED,224.46
UA4865,2026-11-27,UA,ON_TIME,1012.28
UA8317,2026-11-05,UA,ON_TIME,356.24
UA8172,2026-11-27,UA,ON_TIME,694.48
UA315,2026-11-13,UA,DELAYED,628.51
UA4258,2026-11-15,UA,DELAYED,375.09
,2026-11-27,SW,CANCELLED,665.65
AA4161,2026-11-03,AA,DELAYED,368.24
UA4002,2026-11-07,UA,DELAYED,1174.0
UA5526,2026-11-14,UA,DELAYED,840.7
DL1885,2026-11-11,DL,ON_TIME,148.72
UA8165,2026-11-25,UA,ON_TIME,834.62
SW2393,2026-11-19,SW,CANCELLED,256.86
DL2105,2026-11-29,DL,CANCELLED,770.08
AA3403,2026-11-01,AA,DELAYED,309.57
DL7360,2026-11-17,DL,ON_TIME,1354.7
SW7301,2026-11-25,SW,CANCELLED,431.0
,2026-11-12,UA,DELAYED,1379.55
UA4900,2026-11-23,UA,ON_TIME,111.98
AA8700,2026-11-13,AA,ON_TIME,569.63
UA5685,2026-11-15,UA,CANCELLED,1110.67
UA5748,2026-11-27,UA,ON_TIME,1204.24
AA785,2026-11-25,AA,CANCELLED,954.95
DL265,2026-11-17,DL,ON_TIME,869.83
SW3705,2026-11-16,SW,DELAYED,695.31
UA1463,2026-11-23,UA,DELAYED,947.15
DL7650,2026-11-02,DL,DELAYED,188.24
UA1604,2026-11-06,UA,CANCELLED,207.03
AA7628,2026-11-25,AA,DELAYED,1184.34
AA5652,2026-11-30,AA,ON_TIME,1150.96
DL3167,2026-11-03,DL,DELAYED,304.24
DL9696,2026-11-29,DL,CANCELLED,854.24
AA9785,2026-11-24,AA,ON_TIME,795.13
UA2954,2026-11-20,UA,ON_TIME,1132.6
DL9073,2026-11-01,DL,ON_TIME,1288.1
SW6505,2026-11-08,SW,CANCELLED,986.16
SW7017,2026-11-06,SW,DELAYED,163.49
DL2195,2026-11-06,DL,DELAYED,1160.34
DL3584,2026-11-04,DL,CANCELLED,606.46
SW1846,2026-11-25,SW,ON_TIME,542.64
SW122,2026-11-13,SW,DELAYED,1295.0
SW6649,2026-11-13,SW,ON_TIME,670.5
DL8119,2026-11-24,DL,ON_TIME,686.34
DL5707,2026-11-11,DL,CANCELLED,627.46
UA9458,2026-11-15,UA,ON_TIME,1370.1
AA4714,2026-11-19,AA,DELAYED,1253.95
DL5024,2026-11-17,DL,CANCELLED,556.78
DL9334,2026-11-06,DL,DELAYED,953.94
AA5094,2026-11-18,AA,ON_TIME,817.89
SW8218,2026-11-13,SW,ON_TIME,902.35
DL5639,2026-11-06,DL,ON_TIME,251.62
AA7346,2026-11-02,AA,DELAYED,352.62
DL5877,2026-11-16,DL,DELAYED,1467.54
SW6670,2026-11-19,SW,ON_TIME,756.28
AA479,2026-11-23,AA,DELAYED,1107.57
AA6840,2026-11-19,AA,DELAYED,1220.55
DL8397,2026-11-23,DL,DELAYED,1052.84
AA2230,2026-11-15,AA,CANCELLED,322.45
SW778,2026-11-19,SW,DELAYED,1166.95
AA6156,2026-11-25,AA,CANCELLED,519.98
UA4082,2026-11-02,UA,DELAYED,1268.61
DL7703,2026-11-22,DL,DELAYED,237.17
DL4371,2026-11-13,DL,ON_TIME,443.8
AA4875,2026-11-25,AA,ON_TIME,739.14
AA3703,2026-11-19,AA,ON_TIME,1017.85
UA9960,2026-11-22,UA,DELAYED,951.35
AA1706,2026-11-28,AA,ON_TIME,1015.53
UA7360,2026-11-14,UA,DELAYED,956.92
DL5794,2026-11-18,DL,ON_TIME,1273.65
DL9940,2026-11-20,DL,CANCELLED,1483.99
UA9355,2026-11-05,UA,DELAYED,872.18
SW9998,2026-11-21,SW,ON_TIME,808.34
AA9766,2026-11-27,AA,ON_TIME,665.35
UA4319,2026-11-04,UA,DELAYED,235.94
SW1587,2026-11-14,SW,ON_TIME,358.18
UA6545,2026-11-13,UA,ON_TIME,1095.04
AA6028,2026-11-06,AA,CANCELLED,330.93
SW5102,2026-11-17,SW,ON_TIME,1453.05
UA7327,2026-11-30,UA,CANCELLED,824.63
AA8326,2026-11-20,AA,CANCELLED,660.95
DL3920,2026-11-21,DL,ON_TIME,330.48
UA3984,2026-11-12,UA,ON_TIME,300.98
SW5784,2026-11-22,SW,CANCELLED,1142.22
DL795,2026-11-10,DL,ON_TIME,737.9
UA3481,2026-11-02,UA,CANCELLED,949.79
SW7473,2026-11-06,SW,CANCELLED,1062.22
AA9091,2026-11-27,AA,ON_TIME,126.55
UA5302,2026-11-17,UA,DELAYED,1295.45
DL1414,2026-11-18,DL,CANCELLED,547.78
DL9373,2026-11-25,DL,ON_TIME,617.01
UA7335,2026-11-11,UA,ON_TIME,1022.97
AA4863,2026-11-24,AA,ON_TIME,1479.04
SW527,2026-11-02,SW,DELAYED,ERROR_TEXT
UA8126,2026-11-19,UA,CANCELLED,371.1
UA8062,2026-11-21,UA,DELAYED,1105.09
AA5410,2026-11-16,AA,CANCELLED,1361.93
DL1057,2026-11-05,DL,DELAYED,827.35
DL2050,2026-11-06,DL,ON_TIME,426.91
UA4612,2026-11-14,UA,ON_TIME,976.06
AA8792,2026-11-27,AA,DELAYED,663.85
UA8529,2026-11-20,UA,CANCELLED,848.72
DL5097,2026-11-05,DL,ON_TIME,1154.62
SW6841,2026-11-27,SW,DELAYED,483.06
DL9913,2026-11-25,DL,ON_TIME,1231.43
DL7215,2026-11-08,DL,ON_TIME,1320.91
SW7176,2026-11-25,SW,ON_TIME,269.03
UA4625,2026-11-06,UA,DELAYED,1258.8
SW8725,2026-11-30,SW,ON_TIME,395.31
UA4295,2026-11-13,UA,CANCELLED,827.29
UA1489,2026-11-11,UA,DELAYED,643.96
AA4579,2026-11-22,AA,DELAYED,764.27
SW5134,2026-11-22,SW,CANCELLED,894.21
AA2976,2026-11-12,AA,CANCELLED,140.17
AA9891,2026-11-30,AA,ON_TIME,1227.08
AA7929,2026-11-10,AA,DELAYED,724.83
AA6408,2026-11-20,AA,ON_TIME,1209.79
UA1392,2026-11-27,UA,DELAYED,800.13
SW7550,2026-11-04,SW,CANCELLED,371.48
AA9067,2026-11-12,AA,CANCELLED,1282.37
AA9469,2026-11-29,AA,CANCELLED,398.27
AA3472,2026-11-06,AA,DELAYED,1265.75
DL8265,2026-11-26,DL,ON_TIME,616.78
SW4086,2026-11-17,SW,ON_TIME,1421.64
DL8483,2026-11-28,DL,CANCELLED,865.59
UA4938,2026-11-14,UA,DELAYED,106.69
DL669,2026-11-02,DL,ON_TIME,291.28
SW4012,2026-11-25,SW,ON_TIME,1251.6
SW3593,2026-11-05,SW,CANCELLED,667.15
SW9196,2026-11-25,SW,ON_TIME,1146.4
UA1557,2026-11-24,UA,CANCELLED,358.11
UA7493,2026-11-22,UA,ON_TIME,1215.52
UA1574,2026-11-27,UA,CANCELLED,483.36
UA8803,2026-11-11,UA,DELAYED,471.09
UA5095,2026-11-09,UA,CANCELLED,1031.18
UA7470,2026-11-16,UA,CANCELLED,1072.5
SW7263,2026-11-05,SW,CANCELLED,1203.7
SW3745,2026-11-01,SW,CANCELLED,1327.46
UA9080,2026-11-26,UA,CANCELLED,1176.95
UA272,2026-11-12,UA,ON_TIME,1070.37
SW1381,2026-11-10,SW,DELAYED,947.92
UA8615,2026-11-07,UA,DELAYED,204.21
DL2207,2026-11-07,DL,CANCELLED,1379.25
AA2845,2026-11-07,AA,DELAYED,969.29
UA454,2026-11-08,UA,CANCELLED,804.2
DL7144,2026-11-29,DL,DELAYED,374.75
UA4431,2026-11-05,UA,DELAYED,677.36
DL5894,2026-11-08,DL,CANCELLED,329.82
SW3451,2026-11-02,SW,DELAYED,641.07
AA8420,2026-11-05,AA,ON_TIME,1404.28
AA3757,2026-11-02,AA,CANCELLED,1303.74
AA3641,2026-11-20,AA,DELAYED,539.87
DL6321,2026-11-30,DL,DELAYED,1444.2
AA5144,2026-11-05,AA,DELAYED,943.18
DL4303,2026-11-28,DL,ON_TIME,158.34
UA7932,2026-11-04,UA,CANCELLED,1384.64
AA5851,2026-11-08,AA,CANCELLED,531.16
SW717,2026-11-21,SW,ON_TIME,667.34
SW641,2026-11-21,SW,DELAYED,1209.21
SW8443,2026-11-14,SW,DELAYED,1130.07
SW7137,2026-11-14,SW,ON_TIME,184.3
AA5300,2026-11-11,AA,CANCELLED,1311.33
DL1594,2026-11-28,DL,CANCELLED,141.08
SW9827,2026-11-28,SW,ON_TIME,281.53
AA7895,2026-11-19,AA,DELAYED,195.82
UA1502,2026-11-24,UA,DELAYED,604.36
UA6916,2026-11-07,UA,DELAYED,1062.75
AA578,2026-11-03,AA,ON_TIME,859.19
SW9154,2026-11-08,SW,DELAYED,906.34
UA4918,2026-11-28,UA,DELAYED,677.91
UA5782,2026-11-02,UA,CANCELLED,420.33
SW8632,2026-11-19,SW,DELAYED,433.79
SW9565,2026-11-28,SW,CANCELLED,546.85
DL3556,2026-11-17,DL,ON_TIME,1189.17
SW3943,2026-11-13,SW,ON_TIME,1152.79
UA2100,2026-11-16,UA,CANCELLED,1067.54
DL1300,2026-11-22,DL,CANCELLED,1217.97
SW2985,2026-11-18,SW,ON_TIME,265.1
AA5763,2026-11-29,AA,ON_TIME,823.9
AA4470,2026-11-19,AA,CANCELLED,351.84
UA3651,2026-11-15,UA,CANCELLED,453.36
SW554,2026-11-03,SW,ON_TIME,542.34
DL2105,2026-11-19,DL,CANCELLED,982.14
DL6900,2026-11-03,DL,CANCELLED,401.3
AA5783,2026-11-24,AA,ON_TIME,1049.98
SW8199,2026-11-18,SW,CANCELLED,1195.86
DL9664,2026-11-08,DL,CANCELLED,369.35
DL3881,2026-11-28,DL,DELAYED,928.48
DL2700,2026-11-14,DL,DELAYED,135.94
AA7915,2026-11-01,AA,ON_TIME,1108.96
SW2690,2026-11-27,SW,ON_TIME,1457.5
SW3661,2026-11-04,SW,CANCELLED,1449.54
DL7957,2026-11-26,DL,DELAYED,1103.66
DL7399,2026-11-21,DL,DELAYED,501.02
DL6403,2026-11-02,DL,ON_TIME,952.82
AA4863,2026-11-11,AA,ON_TIME,947.84
SW248,2026-11-11,SW,CANCELLED,1466.97
DL5930,2026-11-26,DL,CANCELLED,1235.39
AA3899,2026-11-11,AA,CANCELLED,266.42
UA5226,2026-11-01,UA,ON_TIME,864.43
UA3436,2026-11-15,UA,DELAYED,1433.92
DL5832,2026-11-30,DL,CANCELLED,988.57
UA5142,2026-11-28,UA,ON_TIME,313.03
DL1023,2026-11-28,DL,CANCELLED,575.09
AA3556,2026-11-11,AA,CANCELLED,742.18
SW4273,2026-11-25,SW,ON_TIME,1219.35
UA6852,2026-11-18,UA,CANCELLED,1479.14
DL7834,2026-11-07,DL,CANCELLED,719.68
AA3061,2026-11-02,AA,ON_TIME,1148.11
AA8619,2026-11-25,AA,DELAYED,1366.38
UA2349,2026-11-06,UA,DELAYED,1132.1
AA1940,2026-11-25,AA,DELAYED,1020.42
UA7813,2026-11-25,UA,CANCELLED,893.14
SW6861,2026-11-23,SW,ON_TIME,1218.18
SW9854,2026-11-15,SW,CANCELLED,618.55
AA2632,2026-11-09,AA,CANCELLED,1172.66
DL8863,2026-11-03,DL,DELAYED,1058.38
DL8936,2026-11-03,DL,CANCELLED,795.42
UA4352,2026-11-08,UA,ON_TIME,1111.88
DL8812,2026-11-17,DL,DELAYED,918.45
SW3884,2026-11-16,SW,ON_TIME,976.79
UA1036,2026-11-15,UA,CANCELLED,517.07
AA2386,2026-11-06,AA,DELAYED,767.34
DL9614,2026-11-22,DL,CANCELLED,574.23
UA1566,2026-11-07,UA,DELAYED,1141.97
DL961,2026-11-24,DL,ON_TIME,1215.67
SW232,2026-11-02,SW,ON_TIME,896.13
UA5019,2026-11-23,UA,DELAYED,217.43
SW3274,2026-11-28,SW,CANCELLED,1186.19
UA1003,2026-11-28,UA,ON_TIME,726.19
UA6890,2026-11-22,UA,ON_TIME,1408.73
AA5595,2026-11-05,AA,ON_TIME,1476.79
SW7032,2026-11-09,SW,DELAYED,221.88
SW1418,2026-11-19,SW,ON_TIME,739.59
UA6469,2026-11-25,UA,CANCELLED,255.91
AA9836,2026-11-05,AA,ON_TIME,873.36
UA7026,2026-11-03,UA,DELAYED,343.96
SW4800,2026-11-27,SW,ON_TIME,402.03
DL1256,2026-11-27,DL,CANCELLED,1480.81
UA8930,2026-11-15,UA,ON_TIME,1381.45
UA2853,2026-11-24,UA,ON_TIME,944.69
AA9793,2026-11-12,AA,CANCELLED,816.03
DL5962,2026-11-05,DL,CANCELLED,922.95
AA4299,2026-11-26,AA,CANCELLED,258.12
AA3692,2026-11-09,AA,CANCELLED,1307.63
UA8623,2026-11-16,UA,ON_TIME,1186.53
UA1382,2026-11-06,UA,ON_TIME,1243.05
SW6722,2026-11-14,SW,CANCELLED,734.35
DL1157,2026-11-24,DL,DELAYED,933.81
SW735,2026-11-15,SW,ON_TIME,1286.05
SW2450,2026-11-13,SW,CANCELLED,194.53
UA3437,2026-11-22,UA,ON_TIME,954.18
UA8556,2026-11-26,UA,DELAYED,874.87
AA702,2026-11-10,AA,ON_TIME,975.84
DL2829,2026-11-29,DL,DELAYED,1095.42
AA9087,2026-11-06,AA,ON_TIME,1387.61
AA536,2026-11-30,AA,CANCELLED,1201.43
DL5459,2026-11-09,DL,CANCELLED,1204.8
DL1896,2026-11-12,DL,CANCELLED,323.93
SW8733,2026-11-10,SW,CANCELLED,528.75
SW8259,2026-11-10,SW,ON_TIME,943.57
UA1763,2026-11-18,UA,DELAYED,1370.44
DL8076,2026-11-03,DL,CANCELLED,969.39
UA8258,2026-11-27,UA,DELAYED,605.21
AA5882,2026-11-06,AA,ON_TIME,157.19
AA6895,2026-11-19,AA,CANCELLED,497.29
UA9919,2026-11-21,UA,ON_TIME,964.67
UA5264,2026-11-11,UA,CANCELLED,1437.92
AA8810,2026-11-24,AA,DELAYED,841.64
DL6946,2026-11-24,DL,CANCELLED,1440.3
SW9153,2026-11-04,SW,DELAYED,785.92
UA6258,2026-11-20,UA,CANCELLED,458.01
UA6350,2026-11-19,UA,DELAYED,493.65
AA8451,2026-11-23,AA,DELAYED,1335.83
AA3907,2026-11-23,AA,ON_TIME,310.47
AA7737,2026-11-15,AA,ON_TIME,696.48
AA7441,2026-11-06,AA,CANCELLED,1146.65
AA5455,2026-11-17,AA,CANCELLED,353.3
AA2774,2026-11-19,AA,ON_TIME,120.98
UA9169,2026-11-13,UA,DELAYED,737.85
UA4903,2026-11-08,UA,ON_TIME,1068.77
SW1847,2026-11-05,SW,CANCELLED,1193.48
AA6044,2026-11-24,AA,DELAYED,718.91
AA319,2026-11-04,AA,CANCELLED,727.03
DL383,2026-11-27,DL,CANCELLED,1094.46
SW8830,2026-11-02,SW,DELAYED,921.26
UA1944,2026-11-09,UA,DELAYED,957.93
SW3150,2026-11-26,SW,ON_TIME,397.5
SW7718,2026-11-27,SW,CANCELLED,1363.28
AA6969,2026-11-11,AA,ON_TIME,184.52
SW3818,2026-11-20,SW,ON_TIME,700.65
AA6980,2026-11-03,AA,CANCELLED,1219.25
DL8995,2026-11-17,DL,CANCELLED,852.84
SW2554,2026-11-10,SW,ON_TIME,484.24
DL2883,2026-11-17,DL,CANCELLED,637.89
UA5023,2026-11-13,UA,ON_TIME,1260.56
AA1219,2026-11-11,AA,ON_TIME,103.41
UA2498,2026-11-20,UA,ON_TIME,379.51
SW3261,2026-11-16,SW,CANCELLED,181.45
AA6715,2026-11-25,AA,ON_TIME,314.62
SW466,2026-11-20,SW,ON_TIME,729.06
SW8117,2026-11-20,SW,ON_TIME,1206.76
DL2325,2026-11-13,DL,DELAYED,1234.11
AA6614,2026-11-09,AA,ON_TIME,900.62
AA4264,2026-11-27,AA,DELAYED,860.94
AA9927,2026-11-28,AA,ON_TIME,1091.16
UA1625,2026-11-25,UA,ON_TIME,234.9
DL2250,2026-11-20,DL,CANCELLED,224.44
AA2400,2026-11-12,AA,DELAYED,1119.03
AA8069,2026-11-22,AA,DELAYED,104.94
UA7620,2026-11-27,UA,DELAYED,409.46
SW7086,2026-11-03,SW,DELAYED,372.2
SW5904,2026-11-11,SW,DELAYED,889.35
DL7697,2026-11-18,DL,ON_TIME,705.25
SW1358,2026-11-06,SW,DELAYED,497.24
AA9158,2026-11-07,AA,CANCELLED,151.72
SW6324,2026-11-08,SW,ON_TIME,1050.59
DL768,2026-11-13,DL,ON_TIME,417.73
AA9173,2026-11-26,AA,ON_TIME,1004.02
DL1573,2026-11-18,DL,DELAYED,1063.29
SW9332,2026-11-17,SW,DELAYED,482.6
SW6209,2026-11-26,SW,DELAYED,787.36
AA4297,2026-11-10,AA,CANCELLED,1322.47
DL4397,2026-11-20,DL,CANCELLED,922.86
DL9025,2026-11-26,DL,ON_TIME,920.16
DL7319,2026-11-25,DL,CANCELLED,1319.01
SW6201,2026-11-28,SW,CANCELLED,1113.95
AA3291,2026-11-23,AA,CANCELLED,119.28
DL5574,2026-11-26,DL,ON_TIME,1109.8
SW9042,2026-11-18,SW,DELAYED,1488.18
DL2282,2026-11-07,DL,ON_TIME,330.89
SW2402,2026-11-12,SW,ON_TIME,1443.52
DL2563,2026-11-21,DL,DELAYED,500.69
DL8386,2026-11-06,DL,ON_TIME,1381.34
SW4596,2026-11-20,SW,ON_TIME,1356.24
AA3727,2026-11-12,AA,CANCELLED,190.97
DL6136,2026-11-21,DL,CANCELLED,413.05
UA6611,2026-11-19,UA,ON_TIME,781.21
UA6378,2026-11-10,UA,CANCELLED,181.79
AA1425,2026-11-29,AA,CANCELLED,332.81
DL6274,2026-11-21,DL,DELAYED,991.65
SW7783,2026-11-25,SW,ON_TIME,554.53
SW6896,2026-11-11,SW,CANCELLED,1151.96
SW1639,2026-11-05,SW,CANCELLED,600.44
UA9124,2026-11-20,UA,CANCELLED,1358.66
DL2079,2026-11-10,DL,CANCELLED,782.05
DL8598,2026-11-01,DL,CANCELLED,583.48
AA3151,2026-11-06,AA,DELAYED,438.02
DL3824,2026-11-26,DL,CANCELLED,561.48
SW7436,2026-11-11,SW,CANCELLED,521.75
SW895,2026-11-03,SW,ON_TIME,144.91
SW327,2026-11-22,SW,CANCELLED,820.65
SW5149,2026-11-30,SW,ON_TIME,1123.08
AA9465,2026-11-09,AA,ON_TIME,860.78
UA2578,2026-11-08,UA,ON_TIME,845.54
UA5644,2026-11-08,UA,DELAYED,242.12
DL5059,2026-11-01,DL,CANCELLED,492.1
DL5653,2026-11-19,DL,ON_TIME,1323.48
DL4718,2026-11-04,DL,CANCELLED,410.42
DL3650,2026-11-05,DL,DELAYED,123.11
UA6449,2026-11-24,UA,DELAYED,1144.96
SW755,2026-11-20,SW,ON_TIME,557.07
UA6585,2026-11-29,UA,DELAYED,883.16
SW5579,2026-11-08,SW,DELAYED,236.21
DL5516,2026-11-15,DL,DELAYED,526.7
DL9080,2026-11-14,DL,DELAYED,879.88
AA6831,2026-11-29,AA,ON_TIME,1386.28
DL3322,2026-11-26,DL,DELAYED,1453.49
DL9882,2026-11-29,DL,ON_TIME,310.93
DL9796,2026-11-29,DL,DELAYED,1420.37
AA5384,2026-11-29,AA,ON_TIME,501.11
DL8875,2026-11-12,DL,ON_TIME,192.61
DL4819,2026-11-24,DL,DELAYED,574.07
DL3536,2026-11-01,DL,ON_TIME,882.18
UA4615,2026-11-28,UA,ON_TIME,990.55
SW7852,2026-11-01,SW,CANCELLED,1474.48
UA2847,2026-11-11,UA,CANCELLED,839.39
SW4646,2026-11-01,SW,DELAYED,1012.81
SW1739,2026-11-26,SW,DELAYED,435.53
SW8789,2026-11-18,SW,DELAYED,1196.17
AA2237,2026-11-08,AA,ON_TIME,763.18
UA3171,2026-11-19,UA,CANCELLED,171.99
UA9720,2026-11-17,UA,DELAYED,183.23
UA1842,2026-11-15,UA,DELAYED,319.92
SW5890,2026-11-26,SW,DELAYED,1058.49
SW1993,2026-11-30,SW,DELAYED,1054.37
UA2354,2026-11-12,UA,ON_TIME,1033.3
DL8366,2026-11-19,DL,DELAYED,237.51
UA3398,2026-11-12,UA,DELAYED,1354.23
DL8576,2026-11-14,DL,DELAYED,752.58
DL847,2026-11-11,DL,DELAYED,531.99
AA8306,2026-11-09,AA,CANCELLED,732.33
AA3924,2026-11-27,AA,CANCELLED,430.76
AA2720,2026-11-03,AA,DELAYED,359.19
AA8407,2026-11-01,AA,CANCELLED,850.61
AA8604,2026-11-23,AA,ON_TIME,687.5
AA7158,2026-11-24,AA,ON_TIME,332.16
UA3020,2026-11-04,UA,CANCELLED,874.32
AA4233,2026-11-25,AA,CANCELLED,776.61
AA6509,2026-11-20,AA,ON_TIME,847.95
DL9540,2026-11-04,DL,DELAYED,958.64
SW5026,2026-11-20,SW,ON_TIME,1325.55
DL5311,2026-11-24,DL,DELAYED,100.66
UA1216,2026-11-24,UA,ON_TIME,1357.37
DL3065,2026-11-19,DL,ON_TIME,174.72
AA4566,2026-11-13,AA,CANCELLED,161.34
AA4084,2026-11-28,AA,CANCELLED,932.02
SW8534,2026-11-30,SW,DELAYED,292.55
AA3703,2026-11-15,AA,DELAYED,445.11
DL3296,2026-11-22,DL,ON_TIME,159.08
AA6830,2026-11-10,AA,CANCELLED,515.0
AA8421,2026-11-14,AA,CANCELLED,126.48
,2026-11-28,SW,ON_TIME,745.9
AA4522,2026-11-21,AA,ON_TIME,608.0
DL4961,2026-11-20,DL,DELAYED,883.01
SW6239,2026-11-16,SW,DELAYED,1497.26
SW4835,2026-11-16,SW,ON_TIME,637.74
DL2871,2026-11-22,DL,ON_TIME,786.77
DL3564,2026-11-17,DL,ON_TIME,145.69
DL7131,2026-11-23,DL,CANCELLED,474.26
UA118,2026-11-17,UA,DELAYED,1377.63
DL5582,2026-11-26,DL,ON_TIME,643.55
SW9351,2026-11-29,SW,DELAYED,961.8
UA4275,2026-11-03,UA,DELAYED,1061.14
AA7210,2026-11-18,AA,ON_TIME,417.44
AA3970,2026-11-17,AA,ON_TIME,1004.04
AA942,2026-11-01,AA,DELAYED,681.55
UA4577,2026-11-02,UA,DELAYED,1239.25
AA7134,2026-11-07,AA,ON_TIME,1126.08
UA4373,2026-11-15,UA,ON_TIME,581.24
AA6957,2026-11-30,AA,CANCELLED,196.15
SW5974,2026-11-15,SW,ON_TIME,1192.68
AA2814,2026-11-02,AA,ON_TIME,785.08
SW6690,2026-11-26,SW,CANCELLED,710.56
SW5873,2026-11-30,SW,ON_TIME,765.07
SW3971,2026-11-13,SW,ON_TIME,952.06
DL6464,2026-11-15,DL,ON_TIME,1389.82
SW3306,2026-11-09,SW,ON_TIME,431.37
AA5262,2026-11-09,AA,CANCELLED,1116.68
AA4491,2026-11-07,AA,DELAYED,392.51
SW4292,2026-11-01,SW,DELAYED,253.76
UA5692,2026-11-04,UA,CANCELLED,691.32
SW5659,2026-11-27,SW,DELAYED,1084.76
SW5874,2026-11-04,SW,DELAYED,1328.39
UA6638,2026-11-23,UA,CANCELLED,688.61
SW3488,2026-11-22,SW,CANCELLED,848.86
SW1815,2026-11-02,SW,CANCELLED,437.13
AA8252,2026-11-05,AA,DELAYED,625.89
AA2325,2026-11-21,AA,CANCELLED,235.87
SW1658,2026-11-18,SW,ON_TIME,915.11
UA8860,2026-11-07,UA,CANCELLED,895.64
UA1574,2026-11-16,UA,CANCELLED,863.38
SW7569,2026-11-29,SW,CANCELLED,960.99
UA2647,2026-11-18,UA,ON_TIME,1251.56
AA568,2026-11-06,AA,ON_TIME,1163.53
AA8930,2026-11-28,AA,CANCELLED,1080.52
AA6710,2026-11-30,AA,CANCELLED,832.83
DL3200,2026-11-04,DL,DELAYED,384.81
SW5758,2026-11-18,SW,ON_TIME,467.01
AA4612,2026-11-12,AA,DELAYED,1290.92
UA2057,2026-11-17,UA,ON_TIME,342.64
AA3313,2026-11-06,AA,ON_TIME,449.44
AA1193,2026-11-05,AA,DELAYED,266.81
UA638,2026-11-09,UA,ON_TIME,406.13
DL8871,2026-11-27,DL,DELAYED,1285.08
DL4254,2026-11-13,DL,ON_TIME,1076.44
UA8494,2026-11-04,UA,DELAYED,1039.8
AA9132,2026-11-23,AA,DELAYED,492.63
SW8804,2026-11-09,SW,CANCELLED,655.23
DL2336,2026-11-15,DL,CANCELLED,1097.27
SW3881,2026-11-05,SW,ON_TIME,1127.95
AA2160,2026-11-01,AA,CANCELLED,257.27
AA5450,2026-11-06,AA,ON_TIME,720.23
SW5073,2026-11-17,SW,ON_TIME,882.81
UA8012,2026-11-25,UA,ON_TIME,1300.72
AA9357,2026-11-04,AA,CANCELLED,964.28
UA276,2026-11-07,UA,CANCELLED,1055.01
SW3022,2026-11-30,SW,ON_TIME,827.64
AA4663,2026-11-25,AA,CANCELLED,132.95
SW8091,2026-11-04,SW,CANCELLED,1342.95
SW8272,2026-11-16,SW,DELAYED,542.89
AA6595,2026-11-02,AA,DELAYED,966.89
SW4787,2026-11-26,SW,CANCELLED,540.84
SW6441,2026-11-23,SW,DELAYED,1160.95
SW651,2026-11-22,SW,DELAYED,451.32
DL2650,2026-11-20,DL,ON_TIME,1466.78
SW9972,2026-11-15,SW,DELAYED,719.56
UA9300,2026-11-30,UA,DELAYED,1488.4
DL4444,2026-11-14,DL,DELAYED,535.7
UA2265,2026-11-21,UA,CANCELLED,1143.79
DL3227,2026-11-25,DL,DELAYED,779.71
AA7229,2026-11-09,AA,ON_TIME,1484.2
UA3553,2026-11-15,UA,ON_TIME,786.67
UA1890,2026-11-27,UA,ON_TIME,1167.31
SW9649,2026-11-19,SW,ON_TIME,1159.21
AA8099,2026-11-09,AA,CANCELLED,599.79
SW9534,2026-11-28,SW,ON_TIME,1383.69
SW5967,2026-11-11,SW,ON_TIME,900.89
DL3724,2026-11-14,DL,ON_TIME,1083.37
AA7210,2026-11-13,AA,CANCELLED,435.96
SW6871,2026-11-22,SW,DELAYED,1399.69
UA5751,2026-11-30,UA,ON_TIME,414.55
SW4839,2026-11-05,SW,DELAYED,514.16
